DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOLUME
2019.01.02;00:00:00;1,14614;1,14969;1,13251;1,13439;-1,00000
2019.01.03;00:00:00;1,13433;1,14113;1,13096;1,13936;-1,00000
2019.01.04;00:00:00;1,13898;1,14192;1,13458;1,13957;-1,00000
2019.01.07;00:00:00;1,14043;1,14827;1,13987;1,14744;-1,00000
2019.01.08;00:00:00;1,14731;1,14848;1,14222;1,14413;-1,00000
2019.01.09;00:00:00;1,14410;1,15582;1,14375;1,15428;-1,00000
2019.01.10;00:00:00;1,15445;1,15700;1,14845;1,15001;-1,00000
2019.01.11;00:00:00;1,15005;1,15407;1,14582;1,14685;-1,00000
2019.01.14;00:00:00;1,14640;1,14820;1,14506;1,14688;-1,00000
2019.01.15;00:00:00;1,14693;1,14898;1,13818;1,14133;-1,00000
2019.01.16;00:00:00;1,14115;1,14250;1,13778;1,13922;-1,00000
2019.01.17;00:00:00;1,13958;1,14060;1,13702;1,13888;-1,00000
2019.01.18;00:00:00;1,13906;1,14104;1,13534;1,13623;-1,00000
2019.01.21;00:00:00;1,13638;1,13914;1,13569;1,13663;-1,00000
2019.01.22;00:00:00;1,13683;1,13741;1,13362;1,13596;-1,00000
2019.01.23;00:00:00;1,13635;1,13944;1,13509;1,13816;-1,00000
2019.01.24;00:00:00;1,13823;1,13917;1,12894;1,13040;-1,00000
2019.01.25;00:00:00;1,13057;1,14178;1,13007;1,14074;-1,00000
2019.01.28;00:00:00;1,14055;1,14438;1,13902;1,14275;-1,00000
2019.01.29;00:00:00;1,14260;1,14503;1,14113;1,14333;-1,00000
2019.01.30;00:00:00;1,14333;1,15018;1,14062;1,14794;-1,00000
2019.01.31;00:00:00;1,14853;1,15144;1,14358;1,14472;-1,00000
2019.02.01;00:00:00;1,14480;1,14886;1,14345;1,14564;-1,00000
2019.02.04;00:00:00;1,14558;1,14605;1,14245;1,14366;-1,00000
2019.02.05;00:00:00;1,14371;1,14406;1,14012;1,14057;-1,00000
2019.02.06;00:00:00;1,14080;1,14096;1,13611;1,13624;-1,00000
2019.02.07;00:00:00;1,13618;1,13685;1,13247;1,13411;-1,00000
2019.02.08;00:00:00;1,13400;1,13509;1,13208;1,13216;-1,00000
2019.02.11;00:00:00;1,13138;1,13303;1,12673;1,12760;-1,00000
2019.02.12;00:00:00;1,12773;1,13398;1,12577;1,13254;-1,00000
2019.02.13;00:00:00;1,13315;1,13416;1,12604;1,12607;-1,00000
2019.02.14;00:00:00;1,12655;1,13100;1,12494;1,12954;-1,00000
2019.02.15;00:00:00;1,12958;1,13063;1,12342;1,12926;-1,00000
2019.02.18;00:00:00;1,12945;1,13339;1,12893;1,13117;-1,00000
2019.02.19;00:00:00;1,13099;1,13576;1,12757;1,13401;-1,00000
2019.02.20;00:00:00;1,13425;1,13713;1,13251;1,13364;-1,00000
2019.02.21;00:00:00;1,13440;1,13665;1,13201;1,13345;-1,00000
2019.02.22;00:00:00;1,13348;1,13558;1,13162;1,13351;-1,00000
2019.02.25;00:00:00;1,13355;1,13676;1,13320;1,13573;-1,00000
2019.02.26;00:00:00;1,13599;1,14029;1,13452;1,13890;-1,00000
2019.02.27;00:00:00;1,13918;1,14037;1,13624;1,13697;-1,00000
2019.02.28;00:00:00;1,13685;1,14197;1,13596;1,13710;-1,00000
2019.03.01;00:00:00;1,13720;1,14088;1,13534;1,13659;-1,00000
2019.03.04;00:00:00;1,13778;1,13816;1,13092;1,13397;-1,00000
2019.03.05;00:00:00;1,13382;1,13414;1,12897;1,13080;-1,00000
2019.03.06;00:00:00;1,13080;1,13248;1,12856;1,13067;-1,00000
2019.03.07;00:00:00;1,13096;1,13204;1,11762;1,11937;-1,00000
2019.03.08;00:00:00;1,11915;1,12461;1,11853;1,12357;-1,00000
2019.03.11;00:00:00;1,12323;1,12584;1,12219;1,12456;-1,00000
2019.03.12;00:00:00;1,12458;1,13049;1,12450;1,12875;-1,00000
2019.03.13;00:00:00;1,12876;1,13387;1,12775;1,13268;-1,00000
2019.03.14;00:00:00;1,13258;1,13378;1,12942;1,13037;-1,00000
2019.03.15;00:00:00;1,13038;1,13444;1,13001;1,13249;-1,00000
2019.03.18;00:00:00;1,13237;1,13591;1,13188;1,13377;-1,00000
2019.03.19;00:00:00;1,13380;1,13617;1,13338;1,13520;-1,00000
2019.03.20;00:00:00;1,13525;1,14483;1,13356;1,14135;-1,00000
2019.03.21;00:00:00;1,14158;1,14375;1,13426;1,13739;-1,00000
2019.03.22;00:00:00;1,13750;1,13908;1,12733;1,13017;-1,00000
2019.03.25;00:00:00;1,12925;1,13315;1,12890;1,13125;-1,00000
2019.03.26;00:00:00;1,13131;1,13260;1,12634;1,12659;-1,00000
2019.03.27;00:00:00;1,12650;1,12856;1,12423;1,12440;-1,00000
2019.03.28;00:00:00;1,12493;1,12614;1,12136;1,12220;-1,00000
2019.03.29;00:00:00;1,12267;1,12468;1,12099;1,12175;-1,00000
