DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOLUME
2019.07.02;00:00:00;1,12868;1,13219;1,12753;1,12849;-1,00000
2019.07.03;00:00:00;1,12885;1,13124;1,12687;1,12776;-1,00000
2019.07.04;00:00:00;1,12808;1,12953;1,12732;1,12851;-1,00000
2019.07.05;00:00:00;1,12833;1,12879;1,12075;1,12253;-1,00000
2019.07.08;00:00:00;1,12265;1,12345;1,12071;1,12144;-1,00000
2019.07.09;00:00:00;1,12145;1,12189;1,11934;1,12080;-1,00000
2019.07.10;00:00:00;1,12078;1,12644;1,12019;1,12510;-1,00000
2019.07.11;00:00:00;1,12555;1,12858;1,12452;1,12537;-1,00000
2019.07.12;00:00:00;1,12552;1,12751;1,12382;1,12704;-1,00000
2019.07.15;00:00:00;1,12668;1,12840;1,12533;1,12580;-1,00000
2019.07.16;00:00:00;1,12593;1,12656;1,12021;1,12105;-1,00000
2019.07.17;00:00:00;1,12088;1,12338;1,11998;1,12244;-1,00000
2019.07.18;00:00:00;1,12268;1,12805;1,12053;1,12770;-1,00000
2019.07.19;00:00:00;1,12768;1,12821;1,12036;1,12206;-1,00000
2019.07.22;00:00:00;1,12188;1,12258;1,12063;1,12093;-1,00000
2019.07.23;00:00:00;1,12090;1,12098;1,11460;1,11518;-1,00000
2019.07.24;00:00:00;1,11523;1,11559;1,11271;1,11402;-1,00000
2019.07.25;00:00:00;1,11405;1,11878;1,11014;1,11471;-1,00000
2019.07.26;00:00:00;1,11470;1,11512;1,11120;1,11269;-1,00000
2019.07.29;00:00:00;1,11292;1,11511;1,11131;1,11446;-1,00000
2019.07.30;00:00:00;1,11470;1,11612;1,11323;1,11560;-1,00000
2019.07.31;00:00:00;1,11580;1,11621;1,10603;1,10752;-1,00000
2019.08.01;00:00:00;1,10760;1,10960;1,10269;1,10850;-1,00000
2019.08.02;00:00:00;1,10830;1,11165;1,10699;1,11087;-1,00000
2019.08.05;00:00:00;1,11130;1,12132;1,11046;1,12031;-1,00000
2019.08.06;00:00:00;1,12013;1,12498;1,11676;1,11998;-1,00000
2019.08.07;00:00:00;1,12023;1,12420;1,11792;1,11990;-1,00000
2019.08.08;00:00:00;1,12028;1,12328;1,11771;1,11808;-1,00000
2019.08.09;00:00:00;1,11902;1,12231;1,11834;1,11990;-1,00000
2019.08.12;00:00:00;1,11996;1,12308;1,11621;1,12136;-1,00000
2019.08.13;00:00:00;1,12138;1,12287;1,11702;1,11713;-1,00000
2019.08.14;00:00:00;1,11728;1,11908;1,11308;1,11391;-1,00000
2019.08.15;00:00:00;1,11390;1,11585;1,10915;1,11067;-1,00000
2019.08.16;00:00:00;1,11075;1,11124;1,10664;1,10899;-1,00000
2019.08.19;00:00:00;1,10938;1,11138;1,10762;1,10781;-1,00000
2019.08.20;00:00:00;1,10805;1,11069;1,10657;1,11005;-1,00000
2019.08.21;00:00:00;1,11043;1,11073;1,10807;1,10845;-1,00000
2019.08.22;00:00:00;1,10868;1,11134;1,10637;1,10797;-1,00000
2019.08.23;00:00:00;1,10820;1,11538;1,10518;1,11423;-1,00000
2019.08.26;00:00:00;1,11443;1,11640;1,10942;1,11016;-1,00000
2019.08.27;00:00:00;1,11023;1,11163;1,10858;1,10906;-1,00000
2019.08.28;00:00:00;1,10910;1,10980;1,10736;1,10775;-1,00000
2019.08.29;00:00:00;1,10800;1,10934;1,10421;1,10568;-1,00000
2019.08.30;00:00:00;1,10566;1,10605;1,09633;1,09913;-1,00000
2019.09.02;00:00:00;1,09848;1,09968;1,09582;1,09678;-1,00000
2019.09.03;00:00:00;1,09693;1,09790;1,09260;1,09740;-1,00000
2019.09.04;00:00:00;1,09735;1,10386;1,09687;1,10359;-1,00000
2019.09.05;00:00:00;1,10330;1,10849;1,10167;1,10347;-1,00000
2019.09.06;00:00:00;1,10355;1,10574;1,10203;1,10277;-1,00000
2019.09.09;00:00:00;1,10260;1,10683;1,10156;1,10482;-1,00000
2019.09.10;00:00:00;1,10493;1,10596;1,10307;1,10433;-1,00000
2019.09.11;00:00:00;1,10438;1,10557;1,09854;1,10106;-1,00000
2019.09.12;00:00:00;1,10090;1,10874;1,09269;1,10651;-1,00000
2019.09.13;00:00:00;1,10655;1,11097;1,10556;1,10740;-1,00000
2019.09.16;00:00:00;1,10958;1,10958;1,09933;1,10009;-1,00000
2019.09.17;00:00:00;1,09991;1,10747;1,09903;1,10730;-1,00000
2019.09.18;00:00:00;1,10725;1,10758;1,10138;1,10298;-1,00000
2019.09.19;00:00:00;1,10337;1,10737;1,10229;1,10410;-1,00000
2019.09.20;00:00:00;1,10448;1,10678;1,09964;1,10184;-1,00000
2019.09.23;00:00:00;1,10130;1,10256;1,09655;1,09933;-1,00000
2019.09.24;00:00:00;1,09938;1,10243;1,09840;1,10198;-1,00000
2019.09.25;00:00:00;1,10183;1,10221;1,09376;1,09433;-1,00000
2019.09.26;00:00:00;1,09463;1,09675;1,09088;1,09213;-1,00000
2019.09.27;00:00:00;1,09193;1,09588;1,09048;1,09409;-1,00000
2019.09.30;00:00:00;1,09455;1,09480;1,08849;1,08983;-1,00000
2019.10.01;00:00:00;1,09093;1,09431;1,08792;1,09326;-1,00000
2019.10.02;00:00:00;1,09338;1,09638;1,09041;1,09592;-1,00000
2019.10.03;00:00:00;1,09600;1,09994;1,09410;1,09646;-1,00000
2019.10.04;00:00:00;1,09643;1,09988;1,09571;1,09788;-1,00000
2019.10.07;00:00:00;1,09778;1,10007;1,09621;1,09713;-1,00000
2019.10.08;00:00:00;1,09793;1,09962;1,09411;1,09565;-1,00000
2019.10.09;00:00:00;1,09560;1,09907;1,09525;1,09713;-1,00000
2019.10.10;00:00:00;1,09743;1,10341;1,09718;1,10054;-1,00000
2019.10.11;00:00:00;1,10160;1,10629;1,10008;1,10328;-1,00000
2019.10.14;00:00:00;1,10343;1,10429;1,10128;1,10272;-1,00000
2019.10.15;00:00:00;1,10318;1,10462;1,09914;1,10334;-1,00000
2019.10.16;00:00:00;1,10328;1,10857;1,10225;1,10718;-1,00000
2019.10.17;00:00:00;1,10730;1,11399;1,10652;1,11243;-1,00000
2019.10.18;00:00:00;1,11260;1,11721;1,11148;1,11715;-1,00000
2019.10.21;00:00:00;1,11660;1,11796;1,11387;1,11495;-1,00000
2019.10.22;00:00:00;1,11493;1,11569;1,11179;1,11250;-1,00000
2019.10.23;00:00:00;1,11270;1,11408;1,11062;1,11304;-1,00000
2019.10.24;00:00:00;1,11310;1,11629;1,10932;1,11044;-1,00000
2019.10.25;00:00:00;1,11045;1,11231;1,10730;1,10803;-1,00000
2019.10.28;00:00:00;1,10785;1,11067;1,10763;1,10997;-1,00000
2019.10.29;00:00:00;1,10995;1,11186;1,10736;1,11122;-1,00000
2019.10.30;00:00:00;1,11133;1,11518;1,10802;1,11510;-1,00000
2019.10.31;00:00:00;1,11508;1,11758;1,11316;1,11521;-1,00000
2019.11.01;00:00:00;1,11515;1,11720;1,11283;1,11671;-1,00000
2019.11.04;00:00:00;1,11660;1,11755;1,11249;1,11281;-1,00000
2019.11.05;00:00:00;1,11283;1,11403;1,10635;1,10744;-1,00000
2019.11.06;00:00:00;1,10738;1,10930;1,10649;1,10661;-1,00000
2019.11.07;00:00:00;1,10725;1,10916;1,10361;1,10500;-1,00000
2019.11.08;00:00:00;1,10498;1,10556;1,10166;1,10202;-1,00000
