DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2018.11.22,113848,114337,113799,114005,53689
2018.11.23,114003,114208,113270,113296,54912
2018.11.26,113391,113834,113246,113273,59473
2018.11.27,113274,113434,112770,112874,73668
2018.11.28,112849,113875,112667,113659,78417
2018.11.29,113658,114013,113483,113925,72933
2018.11.30,113924,114001,113050,113155,67622
2018.12.03,113499,113793,113189,113534,63645
2018.12.04,113535,114185,113181,113423,82664
2018.12.05,113413,113609,113104,113445,50759
2018.12.06,113447,114123,113205,113746,91693
2018.12.07,113767,114233,113600,113962,83663
2018.12.10,113893,114423,113500,113552,91188
2018.12.11,113548,114001,113059,113163,82309
2018.12.12,113160,113868,113146,113680,83664
2018.12.13,113686,113930,113307,113583,74268
2018.12.14,113574,113646,112694,113053,69178
2018.12.17,112995,113574,112957,113471,66070
2018.12.18,113469,114018,113363,113600,70991
2018.12.19,113599,114388,113599,113760,91875
2018.12.20,113762,114855,113690,114452,103392
2018.12.21,114453,114736,113556,113665,93835
2018.12.24,113675,114381,113599,114164,64548
2018.12.26,114144,114147,113422,113520,41184
2018.12.27,113536,114538,113512,114292,99672
2018.12.28,114309,114723,114260,114398,82072
2018.12.31,114337,114655,114210,114558,56624
