timestamp,close,typical,variation,sma8,sma20,ema8,ema20,ppo,roc,rsi,williamsr,atr,sd
2013-11-24T22:30-03:00[America/Santiago],802.53,804.90666666666666666666666666667,1.0018850965019600009987266235550,806.20375,805.165,805.20538210264294932757531455313,805.54315783687145016297475701045,-0.026575895026525008430562335646120,-0.49225046497210167389956602603844,41.780740868928449991135998606402,-72.610837438423645320197044334975,6.0131493089522250545158607482911,2.951725195991839
2013-11-24T22:35-03:00[America/Santiago],809.29,806.19666666666666666666666666667,1.0084233611204565561412034441080,806.61625,805.38210526315789473684210526316,806.11307496872229392144746687466,805.89999994764559776650097062850,0.013835962689525371932186182354287,0.34593924364538127712337259764414,57.130061036703133253649504346231,-6.0098522167487684729064039408867,6.1774918435046138017900677108766,3.13206271277168
2013-11-24T22:40-03:00[America/Santiago],808.99,806.76,0.99962930469918076338518948708127,806.99125,805.5625,806.75239164233956193890358534696,806.19428566691744559826278294960,0.042351344154480237982027670930108,0.30874147551146931184128952262864,56.419161324035838446342560067521,-8.9655172413793103448275862068966,6.2331172513293831117005643253328,2.85576288102725
2013-11-24T22:45-03:00[America/Santiago],805.12,805.49666666666666666666666666667,0.99521625730849577868700478374269,806.6325,805.4935,806.38963794404188150803612193652,806.09197274625864125557108933535,0.025918631511359112617577729950520,-0.17110973341599504029758214507130,48.103533830842469776137962139813,-47.093596059113300492610837438424,6.2509613887629139561155361090662,2.416240966493877
2013-11-24T22:50-03:00[America/Santiago],807.0,805.67666666666666666666666666667,1.0023350556438791732909379968203,806.50875,805.5045,806.52527395647701895069476150618,806.17845153232924685027860463675,0.031348606993477623736482697308019,0.061996280223186608803471791692498,51.818701893337734716690659991180,-28.571428571428571428571428571429,6.2009133193247682583097593036129,2.4032937644756096
2013-11-24T22:55-03:00[America/Santiago],803.02,805.12,0.99506815365551425030978934324659,805.75375,805.615,805.74632418837101473942925894925,805.87764662448836619787111848087,-0.0041391680367714470821394997717230,-0.43149411035337879727216367017979,44.547964633525844266885952806853,-69.494949494949494949494949494949,6.2638676533585298453942713384323,2.5666194116155268
2013-11-24T23:00-03:00[America/Santiago],803.5,805.3,1.0005977435182187243157082015392,805.05875,805.497,805.24714103539967813066720140497,805.65120408882280751235958338745,-0.027157421246178074399727023497480,-0.37197768133911965282083075015499,45.540415676553198616739616841033,-64.646464646464646464646464646465,6.3206742706906033531245577715107,2.6685126370091545
2013-11-24T23:05-03:00[America/Santiago],805.12,804.84,1.0020161792159303049159925326696,805.57125,805.461,805.21888747197752743496337887053,805.60061322322063536832533735055,-0.028843714541827467780149384150361,-0.17110973341599504029758214507130,48.866660550856984214777330981774,-48.282828282828282828282828282828,6.1746405571560731854683298829352,2.682357704919845
2013-11-24T23:10-03:00[America/Santiago],803.14,805.38333333333333333333333333333,0.99754073926868044515103338632750,805.6475,805.618,804.75691247820474356052707245486,805.36626910672343199991340046002,-0.049451201408755343685078766619073,-0.41661500309981401115933044017359,45.230476029437027796256300608660,-68.282828282828282828282828282828,6.2054085292982695261949133887884,2.790467465044054
2013-11-24T23:15-03:00[America/Santiago],805.0,806.01,1.0023159100530418108922479268870,805.11125,805.845,804.81093192749257832485438968711,805.33138633465453371420736232097,-0.046609126487886767662583927251668,-0.18598884066955982641041537507750,49.064758133901653704797324184295,-49.494949494949494949494949494949,6.2336381028333560498851677193490,2.7375104137347357
2013-11-24T23:20-03:00[America/Santiago],814.0,810.37666666666666666666666666667,1.0111801242236024844720496894410,805.7375,806.2735,806.85294705471644980822008086775,806.15696858849695907475904209993,0.045251700998635443184305803280461,0.92994420334779913205207687538748,62.679439978278560907127187529284,0,6.4654561976916882473909093333816,3.442870850595118
2013-11-24T23:25-03:00[America/Santiago],808.0,810.35,0.99262899262899262899262899262899,806.0975,806.3825,807.10784770922390540639339623047,806.33249538959248678192484761422,0.057290067588489733325699531020811,0.18598884066955982641041537507750,52.587686875419697958143619360617,-55.555555555555555555555555555556,6.7896833878071038350213638667125,3.3888822580880076
2013-11-24T23:30-03:00[America/Santiago],805.2,810.00333333333333333333333333333,0.99653465346534653465346534653465,805.8725,806.3505,806.68388155161859309386153040148,806.22463868582177375507486212715,0.038374039655919336724870912553839,-0.16119032858028518288902665840050,48.651051382599495915386314108599,-73.710819009100101112234580384226,7.1876992184167486432702956733769,3.2888457903424206
2013-11-24T23:35-03:00[America/Santiago],805.85,810.09333333333333333333333333333,1.0008072528564331843020367610532,806.22625,806.3435,806.49857454014779462855896809004,806.18895881098160482602011335314,0.029545138785515933808679737513310,-0.080595164290142591444513329200248,49.594373807006764392512726450737,-70.424671385237613751263902932255,7.5398142574959112111067808897081,3.0131277396602694
2013-11-24T23:40-03:00[America/Santiago],806.01,810.58666666666666666666666666667,1.0001985481168952038220512502327,806.54,806.3445,806.39000242011495137776808629225,806.17191511469764246163724541475,0.023873966438277715677461030920858,-0.060756354618722876627402355858648,49.838654469790376971721288392398,-69.798994974874371859296482412060,7.8653235446211156505514418452227,2.8451003353778836
2013-11-24T23:45-03:00[America/Santiago],808.0,811.29333333333333333333333333333,1.0024689519981141673180233495862,806.90,806.345,806.74777966008940662715295600508,806.34601843710739079862417442287,0.038844472528271352379365123445019,0.18598884066955982641041537507750,52.896271823080793693213995976637,-59.798994974874371859296482412060,8.1205573673900598680238697529616,2.7690513552773384
2013-11-24T23:50-03:00[America/Santiago],808.26,811.76333333333333333333333333333,1.0003217821782178217821782178218,807.54,806.3585,807.08382862451398293223007689284,806.52830239547811548446949114450,0.052696839965045253324806267431186,0.21822690638561686298822070675759,53.296829697937319398375199524769,-58.492462311557788944723618090452,8.2610294990205568746226762653135,2.7240778256136515
2013-11-24T23:55-03:00[America/Santiago],819.88,816.59,1.0143765619973770816321480711652,809.40,806.8995,809.92742226351087561395672647221,807.79989264352781877166287294026,0.17768380255006328912132279234747,1.6590204587724736515809051456913,66.860415401022296122703495099537,-0.10050251256281407035175879396985,8.4294780240695290308915424520478,4.419256101403936
2013-11-25T00:00-03:00[America/Santiago],816.0,816.47333333333333333333333333333,0.99526760013660535688149485290530,809.65,807.2465,811.27688398273068103307745392283,808.58085524890612174579021837452,0.23511397577476305845575013379636,1.1779293242405455672659640421575,60.538217795696330988335530350105,-19.597989949748743718592964824121,8.3260041228660525793469653294454,4.953459726827919
2013-11-25T00:05-03:00[America/Santiago],817.43,817.77,1.0017524509803921568627450980392,810.82875,808.067,812.64424309767941858128246416220,809.42363093948649110333400710076,0.29140601861455319023788070304118,1.3552386856788592684438933663980,61.965676923058827001614977691550,-12.412060301507537688442211055276,8.1037039167227499503796170629731,5.311086258468974
2013-11-25T00:10-03:00[America/Santiago],809.68,813.08333333333333333333333333333,0.99051906585273356740026668950247,811.38875,808.4245,811.98552240930621445210858323727,809.44804704048777766492124451974,0.25588030162004962642248921946138,0.39429634221946683199008059516429,51.163781455958655931574147739175,-51.356783919597989949748743718593,8.2090187208866124528606362098245,5.091518407496682
2013-11-25T00:15-03:00[America/Santiago],814.29,812.88666666666666666666666666667,1.0056936073510522675624938247209,812.44375,808.6745,812.49762854057150012941778696232,809.90918541758417979207160218453,0.27048289353332719106875002417576,0.96590204587724736515809051456913,56.069461352698786143398767489222,-31.340782122905027932960893854749,8.0490677848422818302176043993333,5.088898882541752
2013-11-25T00:20-03:00[America/Santiago],815.48,815.78666666666666666666666666667,1.0014613958172149971140502769284,813.6275,808.999,813.16037775377783343399161208180,810.43973918733806743092192578600,0.29050622964501339363569251405501,1.1134531928084314941103533787973,57.262880882259536789722064999316,-25.242718446601941747572815533981,8.0406143956001677387067241793666,4.8795926561339025
2013-11-25T00:25-03:00[America/Santiago],816.83,816.05333333333333333333333333333,1.0016554667189875901309658115466,814.73125,809.5845,813.97584936404942600421569828584,811.04833545521063243750078999686,0.31609873349839986524369415055772,1.2808431494110353378797272163670,58.635732013127435744331661081491,-17.532838378069674471730439748715,7.7550836758201593517713879703983,4.802479217305689
2013-11-25T00:30-03:00[America/Santiago],816.0,815.17666666666666666666666666667,0.99898387669404894531297822068239,815.69875,810.0345,814.42566061648288689216776533343,811.51992255471438172916738142573,0.32435251118512497274768824519576,1.1779293242405455672659640421575,57.414580902481273455127646342434,-22.336769759450171821305841924399,7.5323294920291513841828185718784,4.895263276987297
2013-11-25T00:35-03:00[America/Santiago],809.76,812.46,0.99235294117647058823529411764706,814.43375,810.3715,813.38884714615335647168603970378,811.35231088283682156448477367090,0.26586924592089697953985163701051,0.40421574705517668939863608183509,49.130416908302530644615421908047,-58.275862068965517241379310344828,7.5687130174276938149736776432845,4.8148641555847345
2013-11-25T00:40-03:00[America/Santiago],809.75,810.56333333333333333333333333333,0.99998765066192452084568267140881,813.6525,810.684,812.58021444700816614464469754738,811.19970984637617189167669998796,0.21691670162410167823289640328781,0.40297582145071295722256664600124,49.118185713049150022721618811943,-60.059171597633136094674556213018,7.3122773665563091242249937611203,4.483852661927859
2013-11-25T00:45-03:00[America/Santiago],809.68,809.70333333333333333333333333333,0.99991355356591540598950293300401,812.68375,810.912,811.93572234767301811250143142574,811.05497557529272694961225237006,0.17540031240463347287597286539622,0.39429634221946683199008059516429,49.026176948041966763341837458308,-60.869565217391304347826086956522,6.9501634982284936680137440730643,4.184368201401253
2013-11-25T00:50-03:00[America/Santiago],808.4,809.59666666666666666666666666667,0.99841912854461021638178045647663,812.52375,811.175,811.15000627041234742083444666446,810.80212075859818152583965690624,0.12828649683025670678383514834375,0.23558586484810911345319280843149,47.282043403307840405662645053298,-68.574836016696481812760882528324,6.7821553233170689846130568694111,3.952459322229332
2013-11-25T00:55-03:00[America/Santiago],807.0,807.32,0.99826818406729341909945571499258,811.6125,811.275,810.22778265476515910509345851680,810.44001401968406899956921339136,0.076126489964188077606272422682243,0.061996280223186608803471791692498,45.380426499954851483689926169549,-76.923076923076923076923076923077,6.5990475571512155353824040259405,4.046779520778951
2013-11-25T01:00-03:00[America/Santiago],807.2,808.40333333333333333333333333333,1.0002478314745972738537794299876,810.5775,810.935,809.55494206481734597062824551307,810.13144125590463385675309783028,0.036341589865969637188991171328894,0.086794792312461252324860508369498,45.716305485635794662132489132714,-85.406859448554135843981170141224,6.5875951792936547586132838246435,4.1388663044020015
2013-11-25T01:05-03:00[America/Santiago],807.32,811.47333333333333333333333333333,1.0001486620416253716551040634291,809.38875,810.901,809.05828827263571353271085762128,809.86368494581847825134804089406,0.0059247851939055058992070197996247,0.10167389956602603843769373837570,45.931146711199088105073270526402,-84.599865501008742434431741761937,6.8927154203289720206826196334113,3.828402181760182
2013-11-25T01:10-03:00[America/Santiago],811.38,814.21333333333333333333333333333,1.0050289847891790120398355051281,808.81125,811.21,809.57422421204999941433066703877,810.00809590335957556074346557082,0.022018017533348989425774648352344,0.60508369497830130192188468691878,52.745448175130333298388391255017,-57.567567567567567567567567567568,7.1760796493125234196484886517407,3.644509429208798
2013-11-25T01:15-03:00[America/Santiago],809.46,812.92666666666666666666666666667,0.99763366116985875915107594468683,808.77375,811.3905,809.54884105381666621114607436349,809.95589629351580645972027837360,0.015462908636014232415123840942122,0.36701797892126472411655300681959,49.564168250678994481160457955256,-74.147727272727272727272727272727,7.3372756668468972486660642191537,3.2678402809869422
2013-11-25T01:20-03:00[America/Santiago],811.46,813.43666666666666666666666666667,1.0024707829911298890618436982680,808.9875,811.663,809.97354304185740705311361339383,810.09914426556192013022310900469,0.029848470305374503199899107884036,0.61500309981401115933044017358958,52.760388272742498213679836151125,-59.914712153518123667377398720682,7.5129118835045523862327610081960,3.2535243841667065
2013-11-25T01:25-03:00[America/Santiago],810.74,811.16666666666666666666666666667,0.99911271042318783427402459763882,809.12,811.80,810.14386681033353881908836597298,810.16017814503221345115424148043,0.033686436120995061555251515038138,0.52572845629262244265344079355239,51.495210645154730401492099757286,-65.031982942430703624733475479744,7.2012662893293247669211229577862,3.1230054859551757
2013-11-25T01:30-03:00[America/Santiago],807.54,811.16,0.99605298862767348348422428892123,809.0125,811.764,809.56522974137053019262428464565,809.91063736931485978913955181563,0.0047954385854246812676234860689571,0.12895226286422814631122132672040,46.193384644756498571782076789412,-87.775408670931058990760483297797,7.3942029748628585285750668098969,2.9268095745562754
2013-11-25T01:35-03:00[America/Santiago],810.18,811.61333333333333333333333333333,1.0032691879040047551824058250984,809.41,811.279,809.70184535439930126092999916884,809.93629095318963504731673735700,0.0081064828168892527518199689822583,0.45629262244265344079355238685679,50.702793121557433751684793755237,-69.012082444918265813788201847903,7.5574928261197156021463134694021,2.2763653673596176
2013-11-25T01:40-03:00[America/Santiago],805.62,806.93333333333333333333333333333,0.99437162112123231874398281863290,809.2125,810.76,808.79476860897723431405666602021,809.52521562431443170947704808490,-0.034324606708054010208858944018612,-0.10911345319280843149411035337880,43.864568484998566358894344337279,-95.836131631967763599731363331095,7.4386181848137298220389977959320,1.7301924217631202
2013-11-25T01:45-03:00[America/Santiago],806.26,805.84666666666666666666666666667,1.0007944192050842829125394106403,809.08,810.2015,808.23148669587118224426629579350,809.21424270771305726095542445777,-0.060890648128732066735294868835404,-0.029758214507129572225666460012399,44.986029760282100252097556821362,-91.537944929482874412357286769644,7.1286872755730433309370479061354,1.8460367089015983
2013-11-25T01:50-03:00[America/Santiago],805.0,805.63333333333333333333333333333,0.99843722868553568327834693523181,808.2825,809.9675,807.51337854123314174554045228383,808.81288625935943275991205069989,-0.093459481506102674944084336926515,-0.18598884066955982641041537507750,43.157997901237935296080626281379,-100,6.8672529117943911643901955108286,2.0496470577210335
2013-11-25T01:55-03:00[America/Santiago],805.57,805.38,1.0007080745341614906832298136646,807.79625,809.5315,807.08151664318133246875368510965,808.50403994894424868753947444276,-0.11230637634604651633818601419169,-0.11531308121512709237445753254805,44.261443197559854671552870880726,-96.171927468099395567494963062458,6.5523902662046716061706857352872,2.134199295439173
2013-11-25T02:00-03:00[America/Santiago],802.35,803.11666666666666666666666666667,0.99600283029407748550715642340206,806.6575,808.875,806.03006850025214747569731064084,807.91794090618765357444047687678,-0.15762490378018592995974963066854,-0.51456912585244885306881587104774,39.586327586304034347292333248906,-88.185017596782302664655605832076,6.5747707528944380258621514485228,2.589704498153236
2013-11-25T02:05-03:00[America/Santiago],799.0,800.11666666666666666666666666667,0.99582476475353648657069857294198,805.19,807.9835,804.46783105575167025887568605399,807.06861320083644847211281241232,-0.22453809592413799076275048135119,-0.92994420334779913205207687538748,35.397323119130742661091979799716,-100,6.4135322152497161245690438760967,3.4194578278924124
2013-11-25T02:10-03:00[America/Santiago],792.19,793.74,0.99147684605757196495619524405507,803.27125,806.793,801.73942415447352131245886693088,805.65160241980440576048302075400,-0.34205357562385058416901687195476,-1.7743335399876007439553626782393,28.739505566713857222128982985926,-92.766242464835900870730073677160,6.5413556044872303183405916822919,5.135428414455799
2013-11-25T02:15-03:00[America/Santiago],796.51,795.23666666666666666666666666667,1.0054532372284426715813125639051,801.5625,806.1305,800.57732989792384990969022983513,804.78097361791827187853225687267,-0.38759497599577036524342814211084,-1.2386856788592684438933663980161,36.853456399546568111055567203293,-78.298727394507702612190221031480,6.4302878242628688024235620981773,5.665028594772655
2013-11-25T02:20-03:00[America/Santiago],797.84,797.68333333333333333333333333333,1.0016697844345959247215979711491,800.59,805.535,799.96903436505188326309240098288,804.11992851144986503295775621813,-0.40573795932592291476519840113634,-1.0737755734655920644761314321141,39.150621780717450340902270785948,-73.844608171466845277963831212324,6.3482734330497253623023839932684,5.688757979290275
2013-11-25T02:25-03:00[America/Santiago],799.0,800.48,1.0014539255991176175674320665798,799.6825,805.001,799.75369339504035364907186743113,803.63231627226416360124749372117,-0.40384235054231739257737471245461,-0.92994420334779913205207687538748,41.161094999459339723859989461975,-69.959812458137977227059611520429,6.6528597613972390941872647936050,5.644210506784625
2013-11-25T02:30-03:00[America/Santiago],800.07,799.36333333333333333333333333333,1.0013391739674593241551939924906,799.06625,804.5845,799.82398375169805283816700800199,803.29304805585805278208106574773,-0.38713153214263139395330237928074,-0.79727216367017978921264724116553,43.030881912319265985833021064720,-66.376423308774279973208305425318,6.7152167733273771394779015539248,5.247852281784289
2013-11-25T02:35-03:00[America/Santiago],802.32,802.09333333333333333333333333333,1.0028122539277813191345757246241,798.66,804.3505,800.37865402909848554079656177933,803.20037681244300013616858329557,-0.34724141105526788269643531996705,-0.51828890266584004959702417854929,46.855345625229640156981848519478,-58.841259209645010046885465505693,6.5239559346610082825040064762286,4.751558552040518
